Generation,currentBestInThisGen,currentAvgInThisGen,currentWorstInThisGen,currentAvgTreeDEpth,bestEverSoFarArr
3100,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3200,0.24559451676832414,Infinity,Infinity,5.166666666666667,0.24559451676832414
3300,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3400,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3500,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3600,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3700,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3800,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
3900,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4000,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4100,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4200,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4300,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4400,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4500,0.24559451676832414,6.34141801628608,36.82053551387486,5.166666666666667,0.24559451676832414
4600,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4700,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4800,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
4900,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
5000,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
5100,0.24559451676832414,2.7754954887629357,12,5.333333333333333,0.24559451676832414
5200,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
5300,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
5400,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
5500,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
5600,0.24559451676832414,0.5874370529488474,2.296649733851464,5.166666666666667,0.24559451676832414
5700,0.24559451676832414,10.044478775844961,57.737428068801265,5.333333333333333,0.24559451676832414
5800,0.24559451676832414,2.204662097306937,12,5.166666666666667,0.24559451676832414
5900,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6000,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6100,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6200,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6300,0.24559451676832414,1.3698349504827123,6.991037119054654,5.166666666666667,0.24559451676832414
6400,0.24559451676832414,Infinity,Infinity,5.166666666666667,0.24559451676832414
6500,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6600,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6700,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
6800,0.24559451676832414,1.9601144501103285,10.53271411682035,5.166666666666667,0.24559451676832414
6900,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7000,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7100,0.24559451676832414,Infinity,Infinity,5.166666666666667,0.24559451676832414
7200,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7300,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7400,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7500,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7600,0.24559451676832414,Infinity,Infinity,5.166666666666667,0.24559451676832414
7700,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7800,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
7900,0.24559451676832414,2.7046620973069366,15,5.166666666666667,0.24559451676832414
8000,0.24559451676832414,Infinity,Infinity,5.166666666666667,0.24559451676832414
8100,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8200,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8300,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8400,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8500,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8600,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8700,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
8800,0.24559451676832414,1.461229290540594,7.539403159401943,5.166666666666667,0.24559451676832414
8900,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9000,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9100,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9200,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9300,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9400,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9500,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9600,0.24559451676832414,1.1505293262639475,5.6752033737420655,5.166666666666667,0.24559451676832414
9700,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9800,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
9900,0.24559451676832414,0.24559451676832414,0.24559451676832414,5,0.24559451676832414
10000,0.24559451676832414,Infinity,Infinity,5.166666666666667,0.24559451676832414
